Product Name,Product ID,Processor Type,Generation,RAM,Storage,Graphics,Display,Price
HP Pavilion 14-dv0065TU Intel Core i3 1115G4 8GB RAM 512GB SSD 14 Inch FHD Display Silver Laptop, 33.01.020.1320,Core i5,11th (Intel),8GB,1TB HDD,Shared,14,0 
HP 15s-du3023TU Intel Core i3 1115G4 4GB RAM 1TB HDD 15.6 Inch FHD Display Silver Laptop, 33.01.020.1321,Core i3,11th (Intel),4GB,512GB SSD,Shared,15.6,0 
HP ProBook 440 G8 Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch HD Display Silver Laptop, 33.01.020.1323,Core i3,11th (Intel),8GB,1TB HDD,Shared,14,0 
Dell Vostro 15 3500 Intel Core i3 1115G4 4GB RAM 1TB HDD 15.6 Inch FHD Display Silver DUNE Laptop, 33.01.013.1469,Core i5,11th (Intel),4GB,1TB HDD,Shared,15.6,0 
Dell Vostro 15 3500 Intel Core i3 1115G4 4GB RAM 1TB HDD 15.6 Inch FHD Display Black Laptop, 33.01.013.1468,Core i5,11th (Intel),4GB,1TB HDD,Shared,15.6,0 
Dell Vostro 14 3400 Intel Core i5 1135G7 4GB RAM 1TB HDD 14 Inch FHD Display Silver Laptop, 33.01.013.1471,Core i5,11th (Intel),4GB,1TB HDD,Shared,14,0 
Dell Vostro 15 3500 Intel Core i5 1135G7 8GB RAM 1TB HDD 15.6 Inch FHD Display Black Laptop, 33.01.013.1472,Core i5,11th (Intel),8GB,1TB HDD,Shared,15.6,0 
Dell Vostro 15 3500 Intel Core i5 1135G7 8GB RAM 1TB HDD 15.6 Inch FHD Display Silver DUNE Laptop, 33.01.013.1473,Core i5,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
Avita ADMIROR Intel Core i5 10210U 8GB RAM 512GB SSD 14 Inch FHD IPS Display Delight Pink Laptop, 33.01.780.51,Core i5,10th (Intel),8GB,512GB SSD,Shared,14,0 
Avita ADMIROR Intel Core i5 10210U 8GB RAM 512GB SSD 14 Inch FHD IPS Display Flaming Copper Laptop, 33.01.780.52,Core i5,10th (Intel),8GB,512GB SSD,Shared,14,0 
Avita LIBER V Intel Core i5 10210U 8GB RAM 512GB SSD 14 Inch FHD Display Matt Black Laptop, 33.01.780.53,Ryzen 3,10th (Intel),8GB,512GB SSD,Shared,14,0 
Avita LIBER V Intel Core i5 10210U 8GB RAM 512GB SSD 14 Inch FHD Display Golden Matt Black Laptop, 33.01.780.54,Core i7,10th (Intel),8GB,256GB SSD,Shared,14,0 
Avita PURA AMD Ryzen 3 3200U 4GB RAM 256GB SSD 14 Inch FHD IPS Display Metallic Black Laptop, 33.01.780.48,Ryzen 7,Not Applicable,4GB,1TB SSD,Shared,14,0 
Avita LIBER V Intel Core i7 10510U 16GB RAM 1TB SSD 14 Inch FHD Display Champagne Gold Laptop, 33.01.780.57,Ryzen 7,10th (Intel),16GB,1TB SSD,Shared,14,0 
Avita LIBER V Intel Core i7 10510U 16GB RAM 1TB SSD 14 Inch FHD Display Pearl White Laptop, 33.01.780.58,Ryzen 7,10th (Intel),16GB,512GB SSD,Shared,14,0 
Avita LIBER V AMD Ryzen 7 3700U 8GB RAM 512GB SSD 14 Inch FHD Display Anchor Grey Laptop, 33.01.780.59,Core i3,Not Applicable,8GB,512GB SSD,Shared,14,0 
Avita LIBER V AMD Ryzen 7 3700U 8GB RAM 512GB SSD 14 Inch FHD Display Star Silver Laptop, 33.01.780.60,Core i3,Not Applicable,8GB,1TB HDD,Shared,14,0 
Acer Aspire 5 A515-56-32F7 Intel Core i3 1115G4 4GB RAM 1TB HDD 15.6 Inch FHD Display Pure Silver Laptop, 33.01.002.905,Core i5,11th (Intel),4GB,512GB SSD,Shared,15.6,0 
Acer Aspire 5 A514-54-37N8 Intel Core i3 1115G4 4GB RAM 512GB SSD 14 Inch FHD Display Charcoal Black Laptop, 33.01.002.906,Ryzen 7,11th (Intel),4GB,512GB SSD,Shared,14,0 
HP ProBook 440 G8 Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD Display Silver Laptop, 33.01.020.1327,Core i7,11th (Intel),8GB,512GB SSD,Shared,14,0 
Lenovo IdeaPad FLEX 5 14ARE05 AMD Ryzen 7 4700U 8GB RAM 512GB SSD 14 Inch FHD 360 Degree Rotating Touch Display Graphite Grey Laptop, 33.03.200.872,Core i7,Not Applicable,8GB,512GB SSD,Shared,14,0 
"Razer Blade 15 Base Intel Core i7 10750H 16GB RAM 512GB SSD 15.6 Inch FHD Matte Display, Win 10, Black Laptop", 33.02.456.01,Core i7,10th (Intel),16GB,1TB SSD,8GB,15.6,0 
Razer Blade 15 Advanced Intel Core i7 10875H 16GB RAM 1TB SSD 15.6 Inch FHD Matte Display Black Laptop, 33.02.456.02,Core i7,10th (Intel),16GB,512GB SSD,8GB,15.6,0 
Razer Blade 15 Base Intel Core i7 10750H 16GB RAM 512GB SSD 15.6 Inch FHD Matte Display Black Laptop, 33.02.456.03,Ryzen 5,10th (Intel),16GB,256GB SSD,6GB,15.6,0 
Razer Book 13 Intel Core i7 1165G7 16GB RAM 256GB SSD 13.4 Inch FHD+ Touch Display Mercury Laptop, 33.03.456.06,Core i7,11th (Intel),16GB,512GB SSD,Shared,13.4,0 
Asus VivoBook 15 M513IA AMD Ryzen 5 4500U 8GB RAM 512GB SSD 15.6 Inch FHD Display Transparent Silver Laptop, 33.01.006.1293,Core i7,Not Applicable,8GB,1TB SSD,Shared,15.6,0 
Asus ZenBook 14 Ultralight UX435EAL Intel Core i7 1165G7 16GB RAM 1TB SSD 14 Inch FHD Display Pine Grey Laptop, 33.03.006.1294,Core i7,11th (Intel),16GB,512GB SSD,Shared,14,0 
MSI GP65 Leopard 10SEK Intel Core i7 10750H 8GB RAM 512GB SSD 15.6 Inch FHD Display Black Silver Gaming Laptop, 33.02.033.1153,Core i5,10th (Intel),8GB,512GB SSD,6GB,15.6,0 
Dell Latitude 14-7420 Intel Core i7 1185G7 16GB RAM 512GB SSD 14 Inch FHD Touch Display Black Laptop, 33.01.013.1494,Core i7,11th (Intel),16GB,512GB SSD,Shared,14,0 
Dell Latitude 14-7420 Intel Core i5 1135G7  8GB RAM 512GB SSD 14 Inch FHD Display Black Laptop, 33.01.013.1495,Core i5,11th (Intel),8GB,512GB SSD,Shared,14,0 
Dell Latitude 14-5420 Intel Core i7 1165G7 8GB RAM 512GB SSD 14 Inch FHD Display Black Laptop, 33.01.013.1496,Core i3,11th (Intel),8GB,512GB SSD,Shared,14,0 
Dell Latitude 14-5420 Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD Display Black Laptop, 33.01.013.1497,Core i7,11th (Intel),8GB,1TB HDD,Shared,14,0 
Dell Latitude 14-3410 Intel Core i3 10110U 4GB RAM 1TB HDD 14 Inch FHD Display Black Laptop, 33.01.013.1498,Core i7,10th (Intel),4GB,512GB SSD,Shared,14,0 
Gigabyte AORUS 15G XC Intel Core i7 10870H 32GB RAM 512GB SSD 15.6 Inch FHD Display Black Gaming Laptop, 33.02.018.69,Core i7,10th (Intel),32GB,512GB SSD,8GB,15.6,0 
Gigabyte AERO 15 OLED KC Intel Core i7 10870H 16GB RAM 512GB SSD 15.6 Inch 4K UHD Display Black Gaming Laptop, 33.02.018.70,Core i5,10th (Intel),16GB,1TB SSD,6GB,15.6,0 
Lenovo Yoga 9i 14ITL5 Intel Core i7 1185G7 8GB RAM 1TB SSD 14 Inch UHD 360 Degree Rotating Touch Display Shadow Black Laptop (Stylus Pen Included), 33.03.200.881,Core i5,11th (Intel),8GB,1TB HDD,Shared,14,0 
Asus VivoBook 15 X515JP Intel Core i5 1035G1 4GB RAM 1TB HDD 15.6 Inch FHD  Display Transparent Silver Laptop, 33.01.006.1299,Core i5,10th (Intel),4GB,512GB SSD,2GB,15.6,0 
Asus TUF Dash F15 FX516PM Intel Core i5 11300H 8GB RAM 512GB SSD 15.6 Inch FHD Display Eclipse Gray Gaming Laptop, 33.02.006.1306,Intel Pentium,11th (Intel),8GB,512GB SSD,6GB,15.6,0 
Asus TUF Dash F15 FX516PM Intel Core i5 11300H 8GB RAM 512GB SSD 15.6 Inch FHD Display Moonlight White Gaming Laptop, 33.02.006.1307,Core i5,11th (Intel),8GB,128GB SSD,6GB,15.6,0 
Microsoft Surface Go 2 Intel PDC Gold 4425Y 8GB RAM 128GB SSD 10.5 Inch PixelSense MultiTouch Display Silver Laptop, 33.03.191.210,Ryzen 5,Not Applicable,8GB,512GB SSD,Shared,10.5,0 
Asus VivoBook 14 K413EA Intel Core i5 1135G7 8GB RAM 512GB SSD14 Inch FHD Display Indie Black Laptop, 33.01.006.1320,Core i5,11th (Intel),8GB,1TB HDD+256GB SSD,Shared,14,0 
Acer Nitro 5 AN515-44-R1LK AMD Ryzen 5 4600H 8GB RAM 1TB HDD + 256GB SSD 15.6 Inch FHD Display Obsidian Black Gaming Laptop, 33.02.002.910,Core i7,Not Applicable,8GB,1TB HDD+256GB SSD,4GB,15.6,0 
Acer Nitro 5 AN515-56-57YB Intel Core i5 11300H 8GB RAM 1TB HDD + 256GB SSD 15.6 Inch FHD Display Shale Black Gaming Laptop, 33.02.002.911,Core i5,11th (Intel),8GB,1TB HDD+256GB SSD,4GB,15.6,0 
Acer Nitro 5 AN515-56-70K4 Intel Core i7 11370H 8GB RAM 1TB HDD + 256GB SSD 15.6 Inch FHD Display Shale Black Gaming Laptop, 33.02.002.912,Ryzen 5,11th (Intel),8GB,512GB SSD,4GB,15.6,0 
Acer Nitro 5 AN515-56-50WV Intel Core i5 11300H 8GB RAM 512GB SSD 15.6 Inch FHD Display Shale Black Gaming Laptop, 33.02.002.913,Core i7,11th (Intel),8GB,512GB SSD,4GB,15.6,0 
Acer Swift 3 SF314-43-R2EV AMD Ryzen 5 5500U 8GB RAM 512GB SSD 14 Inch FHD Display Pure Silver Laptop, 33.01.002.915,Core i7,Not Applicable,8GB,1TB SSD,Shared,14,0 
Microsoft Surface Book 3 Intel Core i7 1065G7 32GB RAM 1TB SSD 13.5 Inch PixelSense MultiTouch Display Platinum 2 in 1 Laptop, 33.03.191.211,Core i7,10th (Intel),32GB,512GB SSD,4GB,13.5,0 
MSI GF63 Thin 10SC Intel Core i7 10750H 8GB RAM 512GB SSD 15.6 Inch FHD Display Black Gaming Laptop, 33.02.033.1154,Ryzen 5,10th (Intel),8GB,512GB SSD,4GB,15.6,0 
Dell Latitude 14-5420 Intel Core i7 1165G7 8GB RAM SSD 14 Inch FHD Display Silver Laptop, 33.01.013.1500,Core i7,11th (Intel),8GB,512GB SSD,Shared,14,0 
Lenovo IdeaPad FLEX 5 14ARE05 AMD Ryzen 5 4500U 8GB RAM 512GB SSD 14 Inch FHD 360 Degree Rotating Touch Display Graphite Grey Laptop, 33.03.200.883,Core i5,Not Applicable,8GB,1TB SSD,Shared,14,0 
Asus ZenBook Duo UX482EA Intel Core i7 1165G7 8GB RAM 1TB SSD 14 Inch FHD Touch Display Celestial Blue Laptop, 33.03.006.1334,Core i3,11th (Intel),8GB,512GB SSD,Shared,14,0 
Dell Latitude 14-5420 Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD Display Silver Laptop, 33.01.013.1501,Core i3,11th (Intel),8GB,512GB SSD,Shared,14,0 
HP 14s-dq2095tu Intel Core i3 1115G4 8GB RAM 512GB SSD 14 Inch FHD Display Silver Laptop, 33.01.020.1339,Core i7,11th (Intel),8GB,1TB HDD,Shared,14,0 
Lenovo IdeaPad Slim 3i 15 Intel Core i3 1005G1 4GB RAM 1TB HDD 15.6 Inch FHD Display Business Black Laptop, 33.01.200.895,AMD Athlon,10th (Intel),4GB,512GB SSD,Shared,15.6,0 
Microsoft Surface Book 3 Intel Core i7 1065G 32GB RAM 512GB SSD 15 Inch PixelSense MultiTouch Display Platinum 2 in 1 Laptop, 33.03.191.215,Ryzen 5,10th (Intel),32GB,1TB HDD,6GB,15,0 
Acer Extensa 15 EX215-22-A789 AMD Athlon 3020E 4GB RAM 1TB HDD 15.6 Inch HD Display Black Laptop, 33.01.002.917,Core i3,Not Applicable,4GB,512GB SSD,Shared,15.6,0 
Acer Aspire 7 A715-42G-R0DS AMD Ryzen 5 5500U 8GB RAM 512GB SSD 15.6 Inch FHD Display Charcoal Black Gaming Laptop, 33.02.002.918,Apple M1,Not Applicable,8GB,1TB HDD+256GB SSD,4GB,15.6,0 
Dell Vostro 14 3400 Intel Core i3 1115G4 4GB RAM 1TB HDD + 256GB SSD 14 Inch HD Display Black Laptop, 33.01.013.1504,Core i5,11th (Intel),4GB,1TB SSD,Shared,14,0 
Apple MacBook Pro Late 2020 Apple M1 Chip 16GB RAM 1TB SSD 13.3 Inch Retina Display Silver Laptop, 33.03.005.213,Ryzen 3,Not Applicable,16GB,1TB HDD,Shared,13.3,0 
Lenovo ThinkPad L14 Intel Core i5 10210U 8GB RAM 1TB HDD 14 Inch HD Display Black Laptop, 33.01.200.896,Core i3,10th (Intel),8GB,1TB HDD,Shared,14,0 
Lenovo IdeaPad Slim 3 15ADA05 AMD Ryzen 3 3250U 4GB RAM 1TB HDD 15.6 Inch FHD Antiglare Display Business Black Laptop, 33.01.200.891,Core i5,Not Applicable,4GB,1TB HDD,Shared,15.6,0 
Asus X515JA Intel Core i3 1005G1 4GB RAM 1TB HDD 15.6 Inch FHD Display Peacock Blue Laptop, 33.01.006.1349,Core i3,10th (Intel),4GB,512GB SSD,Shared,15.6,0 
Asus X415EA Intel Core i5 1135G7 4GB RAM 512GB SSD 14 Inch FHD Display Transparent Silver Laptop, 33.01.006.1350,Core i5,11th (Intel),4GB,512GB SSD,Shared,14,0 
Asus X415EA Intel Core i3 1115G4 4GB RAM 512GB SSD 14 Inch FHD Display Slate Grey Laptop, 33.01.006.1351,Core i5,11th (Intel),4GB,512GB SSD,Shared,14,0 
Asus ZenBook 14 UX425JA Intel Core i5 1035G1 8GB RAM 512GB SSD 14 Inch FHD Display Pine Grey Laptop #BM073T-UX425JA, 33.03.006.1352,Core i5,10th (Intel),8GB,512GB SSD,Shared,14,0 
Asus VivoBook 15 K513EA Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Hearty Gold Laptop, 33.01.006.1356,Core i5,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
Asus VivoBook 15 K513EA Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Transparent Silver Laptop, 33.01.006.1357,Core i3,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
Asus X415EA Intel Core i5 1135G7 4GB RAM 512GB SSD 14 Inch FHD Display Slate Grey Laptop, 33.01.006.1359,Core i7,11th (Intel),4GB,512GB SSD,Shared,14,0 
Asus X415EA Intel Core i3 1115G4 4GB RAM 512GB SSD 14 Inch FHD Display Transparent Silver Laptop, 33.01.006.1360,Core i5,11th (Intel),4GB,256GB SSD,Shared,14,0 
Microsoft Surface Book 3 Intel Core i7 1065G7 16GB RAM 256GB SSD 13.5 Inch PixelSense MultiTouch Display Platinum 2 in 1 Laptop, 33.03.191.218,Core i7,10th (Intel),16GB,128GB SSD,4GB,13.5,0 
Microsoft Surface Laptop Go Intel Core i5 1035G1 8GB RAM 128GB SSD 12.4 Inch Pixelsense Multi Touch Display Sandstone Surface Laptop, 33.03.191.219,Apple M1,10th (Intel),8GB,1TB SSD,Shared,12.4,0 
Microsoft Surface Book 3 Intel Core i7 1065G7 32GB RAM 1TB SSD 15 Inch PixelSense MultiTouch Display Platinum 2 in 1 Laptop, 33.03.191.216,Core i5,10th (Intel),32GB,512GB SSD,6GB,15,0 
Apple MacBook Pro (Late 2020) Apple M1 Chip 16GB RAM 512GB SSD 13.3 Inch Retina Display Space Gray Laptop, 33.03.005.212,Core i5,Not Applicable,16GB,512GB SSD,Shared,13.3,0 
Asus ZenBook 14 UX425JA Intel Core i5 1035G1 8GB RAM 512GB SSD 14 Inch FHD Display Pine Grey Laptop, 33.03.006.1363,Core i5,10th (Intel),8GB,512GB SSD,Shared,14,0 
Asus TUF Gaming F15 FX506LH Intel Core i5 10300H 8GB RAM 512GB SSD 15.6 Inch FHD Display Grey Metal Gaming Laptop, 33.02.006.1364,Core i3,10th (Intel),8GB,512GB SSD,4GB,15.6,0 
Asus VivoBook 15 K513EA Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Indie Black Laptop, 33.01.006.1365,Core i5,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
Asus X515EA Intel Core i3 1115G4 4GB RAM 512GB SSD 15.6 Inch FHD Display Transparent Silver Laptop, 33.01.006.1369,Core i5,11th (Intel),4GB,512GB SSD,Shared,15.6,0 
Asus ZenBook 14 UX425EA Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD Display Lilac Mist Laptop, 33.03.006.1370,Core i3,11th (Intel),8GB,512GB SSD,Shared,14,0 
Lenovo IdeaPad Slim 3i 15ITL6 Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD Antiglare Display Abyss Grey Laptop, 33.01.200.907,Core i7,11th (Intel),8GB,512GB SSD,Shared,15.6,0 
Asus X515EA Intel Core i3 1115G4 4GB RAM 512GB SSD 15.6 Inch FHD Display Peacock Blue Laptop, 33.01.006.1371,Core i5,11th (Intel),4GB,1TB SSD,Shared,15.6,0 
Asus ZenBook Duo UX482EA Intel Core i7 1165G7 16GB RAM 1TB SSD 14 Inch FHD Touch Display Celestial Blue Laptop, 33.03.006.1374,Core i5,11th (Intel),16GB,512GB SSD,Shared,14,0 
Asus ZenBook Duo UX482EA Intel Core i5 1135G7 16GB RAM 512GB SSD 14 Inch FHD Touch Display Celestial Blue Laptop, 33.03.006.1375,Core i5,11th (Intel),16GB,512GB SSD,Shared,14,0 
Asus VivoBook 15 K513EP Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Transparent Silver Laptop, 33.01.006.1377,Core i7,11th (Intel),8GB,512GB SSD,2GB,15.6,0 
Asus ZenBook 14 UX425EA Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD Display Pine Grey Laptop, 33.03.006.1380,Core i5,11th (Intel),8GB,512GB SSD,Shared,14,0 
Asus ZenBook 13 UX325EA Intel Core i7 1165G7 16GB RAM 512GB SSD 13.3 Inch FHD OLED Display Pine Grey Laptop, 33.03.006.1381,Core i3,11th (Intel),16GB,1TB HDD,Shared,13.3,0 
HP 15s-du3527TU Intel Core i5 1135G7 8GB RAM 1TB HDD 15.6 Inch FHD Display Silver Laptop, 33.01.020.1343,Core i3,11th (Intel),8GB,1TB HDD,Shared,15.6,0 
Dell Vostro 14 3400 Intel Core i3 1115G4 4GB RAM 1TB HDD 14 Inch HD Display Black Laptop #BULLSEYEV14TGL21054001-3Y, 33.01.013.1509,Core i5,11th (Intel),4GB,1TB HDD,Shared,14,0 
HP 15s-du3528TU 11th Gen Intel Core i3 1115G4 8GB RAM 1TB HDD 15.6 Inch FHD Display Silver Laptop, 33.01.020.1342,Core i5,11th (Intel),8GB,1TB HDD,Shared,15.6,0 
HP 15s-du3037TX Intel Core i5 1135G7 8GB RAM 1TB HDD 15.6 Inch FHD Display Silver Laptop, 33.01.020.1344,Core i7,11th (Intel),8GB,512GB SSD,2GB,15.6,0 
HP Pavilion 15-eg0120TX Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Fog Blue Laptop, 33.01.020.1345,Core i5,11th (Intel),8GB,512GB SSD,2GB,15.6,0 
HP Pavilion 15-eg0121TX Intel Core i7 1165G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Blue Laptop, 33.01.020.1347,Core i7,11th (Intel),8GB,1TB SSD,2GB,15.6,0 
MSI Modern 14 B11SB Intel Core i5 1135G7 8GB RAM 1TB SSD 14 Inch FHD Display Carbon Gray Laptop, 33.01.033.1158,Core i5,11th (Intel),8GB,1TB SSD,2GB,14,0 
MSI Prestige 14 A11SB Intel Core i7 1185G7 16GB RAM 1TB SSD 14 Inch FHD Display Rose Pink Laptop, 33.01.033.1159,Ryzen 5,11th (Intel),16GB,512GB SSD,2GB,14,0 
MSI Modern 15 A11SB Intel Core i5 1135G7 8GB RAM 512GB SSD 15.6 Inch FHD Display Carbon Gray Laptop, 33.01.033.1160,Core i7,11th (Intel),8GB,512GB SSD,2GB,15.6,0 
MSI Modern 15 A5M AMD Ryzen 5 5500U 8GB RAM 512GB SSD 15.6 Inch FHD Display Carbon Gray Laptop, 33.01.033.1163,Core i7,Not Applicable,8GB,1TB SSD,Shared,15.6,0 
MSI Prestige 14 A11SC Intel Core i7 1185G7 16GB RAM 1TB SSD 14 Inch FHD Display Carbon Grey Laptop, 33.01.033.1164,Core i3,11th (Intel),16GB,1TB SSD,4GB,14,0 
MSI Summit E13 Flip EVO A11MT Intel Core i7 1185G7 16GB RAM 1TB SSD 13.4 Inch FHD+ Touch Display Ink Black Laptop, 33.03.033.1165,Core i7,11th (Intel),16GB,512GB SSD,Shared,13.4,0 
Asus X515EA Intel Core i3 1115G4 4GB RAM 512GB SSD 15.6 Inch FHD Display Slate Grey Laptop, 33.01.006.1383,Core i7,11th (Intel),4GB,512GB SSD,Shared,15.6,0 
Asus ZenBook 14 UX425EA Intel Core i7 1165G7 8GB RAM 512GB SSD 14 Inch FHD Display Pine Grey Laptop, 33.03.006.1384,Core i7,11th (Intel),8GB,512GB SSD,Shared,14,0 
Razer Blade 15 Base 10th Gen Intel Core i7 10750H 16GB RAM 512GB SSD 15.6 Inch FHD Matte Display Black Gaming Laptop #RZ09-0369BE22-R341, 33.02.456.07,Core i5,10th (Intel),16GB,256GB SSD,8GB,15.6,0 
Razer Blade 15 Base 10th Gen Intel Core i7 10750H 16GB RAM 256GB SSD 15.6 Inch FHD Display Black Gaming Laptop, 33.02.456.08,Core i5,10th (Intel),16GB,512GB SSD,6GB,15.6,0 
MSI Katana GF66 11UC Intel Core i5 11400H 8GB RAM 512GB SSD 15.6 Inch FHD Display Black Gaming Laptop, 33.02.033.1170,Core i5,11th (Intel),8GB,512GB SSD,4GB,15.6,0 
Asus ZenBook Duo UX482EG Intel Core i5 1135G7 16GB RAM 512GB SSD 14 Inch FHD Touch Display Celestial Blue Laptop, 33.03.006.1385,Core i5,11th (Intel),16GB,512GB SSD,2GB,14,0 
Asus VivoBook S14 S433EA Intel Core i5 1135G7 8GB RAM 512GB SSD14 Inch FHD Display Dreamy White Laptop, 33.01.006.1395,Ryzen 7,11th (Intel),8GB,512GB SSD,Shared,14,0 
Asus VivoBook S14 S433EA Intel Core i5 1135G7 8GB RAM 512GB SSD 14 Inch FHD LED Display Indie Black Laptop, 33.01.006.1394,Ryzen 9,11th (Intel),8GB,512GB SSD,Shared,14,0 
Asus TUF Gaming A15 FA506IC AMD Ryzen 7 4800H 8GB RAM 512GB SSD 15.6 Inch FHD Display Eclipse Gray Gaming Laptop, 33.02.006.1392,Intel Celeron,Not Applicable,8GB,1TB SSD,4GB,15.6,0 
Asus ROG Zephyrus G14 AW SE GA401QEC AMD Ryzen 9 5900HS 16GB RAM 1TB SSD 14 Inch 2K WQHD Display Grey & AniMe Matrix Gaming Laptop, 33.02.006.1390,Ryzen 7,Not Applicable,16GB,512GB SSD,4GB,14,0 
Asus E510MA Intel CDC N4020 4GB RAM 512GB SSD 15.6 Inch FHD Display Star Black Laptop, 33.01.006.1396,AMD Athlon,Not Applicable,4GB,512GB SSD,Shared,15.6,0 
Asus VivoBook Flip 14 TM420UA AMD Ryzen 7 5700U 8GB RAM 512GB SSD 14 Inch FHD Touch Display Bespoke Black Laptop, 33.01.006.1397,Core i3,Not Applicable,8GB,1TB HDD,Shared,14,0 
HP 15s-gr0514AU AMD Athlon Silver 3050U 4GB 1TB HDD 15.6 Inch FHD Display Silver Laptop, 33.01.020.1352,Core i7,Not Applicable,4GB,1TB HDD,Shared,15.6,0 
Acer TravelMate P214-53 Intel Core i3 1115G4 4GB RAM 1TB HDD 14 Inch FHD Display Black Laptop, 33.01.002.920,Core i5,11th (Intel),4GB,256GB SSD,Shared,14,0 
Microsoft Surface Laptop 4 Intel Core i7 1185G7 16GB RAM 256GB SSD 15 Inch Pixelsense Multi Touch Display Platinum Surface Laptop, 33.03.191.220,Core i7,11th (Intel),16GB,512GB SSD,Shared,15,0 
Microsoft Surface Laptop 4 Intel Core i5 1135G7 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Sandstone Metal Surface Laptop, 33.03.191.221,Core i7,11th (Intel),16GB,512GB SSD,Shared,13.5,0 
Microsoft Surface Laptop 4 Intel Core i7 1185G7 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Matte Black Metal Surface Laptop, 33.03.191.222,Core i3,11th (Intel),16GB,512GB SSD,Shared,13.5,0 
Microsoft Surface Laptop 4 Intel Core i7 1185G7 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Ice Blue Surface Laptop, 33.03.191.223,Ryzen 7,11th (Intel),16GB,512GB SSD,Shared,13.5,0 
HP 14s-dq2575TU Intel Core i3 1115G4 8GB RAM 512GB SSD 14 Inch FHD Display Silver Laptop, 33.01.020.1355,Ryzen 7,11th (Intel),8GB,512GB SSD,Shared,14,0 
Asus ROG Strix G15 G513IE AMD Ryzen 7 4800H 8GB RAM 512GB SSD 15.6 Inch FHD Display Eclipse Gray Gaming Laptop, 33.02.006.1400,Ryzen 7,Not Applicable,8GB,512GB SSD,4GB,15.6,0 
Asus VivoBook S15 M533IA AMD Ryzen 7 4700U  8GB RAM 512GB SSD 15.6 Inch FHD Display Gaia Green Laptop, 33.01.006.1405,Core i5,Not Applicable,8GB,512GB SSD,Shared,15.6,0 
Asus VivoBook S15 M533IA AMD Ryzen 7 4700U  8GB RAM 512GB SSD 15.6 Inch FHD Display Dreamy White Laptop, 33.01.006.1406,Core i7,Not Applicable,8GB,512GB SSD,Shared,15.6,0 
Microsoft Surface Laptop 4 Intel Core i5 1135G7 16GB RAM 512GB SSD 13.5 Inch Pixelsense Multi Touch Display Platinum Alcantara Surface Laptop, 33.03.191.225,SQ2,11th (Intel),16GB,1TB,Shared,13.5,0 
Microsoft Surface Laptop 4 Intel Core i7 1185G7 32GB RAM 1TB SSD 13.5 Inch Pixelsense Multi Touch Display Matte Black Metal Surface Laptop, 33.03.191.226,Ryzen 3,11th (Intel),32GB,256GB SSD,Shared,13.5,0 
Microsoft Surface Pro X LTE Microsoft SQ2 16GB RAM 256GB SSD 13 Inch PixelSense MultiTouch Display Platinum 2-in-1 Detachable Laptop, 33.03.191.228,Core i3,Not Applicable,16GB,1TB HDD,Shared,13,0 
Acer Aspire 3 A315-23-R9NG AMD Ryzen 3 3250U 4GB RAM 1TB HDD 15.6 Inch FHD Display Pure Silver Laptop, 33.01.002.934,Ryzen 7,Not Applicable,4GB,1TB HDD,Shared,15.6,0 
Dell Vostro 14 3400 Intel Core i3 1115G4 4GB RAM 1TB HDD 14 Inch FHD Display Black Laptop, 33.01.013.1516,Core i7,11th (Intel),4GB,512GB SSD,Shared,14,0 
Dell Inspiron 15-5505 AMD Ryzen 7 4700U 8GB RAM 512GB SSD 15.6 Inch FHD Display Platinum Silver Laptop, 33.01.013.1513,Core i5,Not Applicable,8GB,256GB SSD,Shared,15.6,0 
Microsoft Surface Book 3 Intel Core i7 1065G7 16GB RAM 256GB SSD 15 Inch PixelSense MultiTouch Display Platinum 2 in 1 Laptop, 33.03.191.229,Core i5,10th (Intel),16GB,256GB SSD,6GB,15,0 
Microsoft Surface Pro 7+ LTE Intel Core i5 1135G7 16GB RAM 256GB SSD 12.3 Inch PixelSense MultiTouch Display Platinum 2-in-1 Detachable Laptop (Type Cover is sold separately), 33.03.191.230,Core M3,11th (Intel),16GB,256GB SSD,Shared,12.3,0 
